file_name,audio_length,gender,text
“हुआ_करे_म_male.wav,2.88,male,“हुआ करे मुझे इस की कोई ज़रूरत नहीं ”
“हुआ_करे_म_female.wav,2.9845,female,“हुआ करे मुझे इस की कोई ज़रूरत नहीं ”
शाहिदा_हंस_male.wav,1.858375,male,शाहिदा हंसी “सलमा!
शाहिदा_हंस_female.wav,1.8815625,female,शाहिदा हंसी “सलमा!
एक_दिन_तुम_male.wav,9.55575,male,एक दिन तुम ज़रूर इस बात की क़ाइल हो जाओगी कि मर्द औरत के लिए लाज़िमी है इस के बग़ैर वो ऐसी गाड़ी है जिस के पहिए न हों मेरी शादी को एक बरस हुआ है
एक_दिन_तुम_female.wav,10.2988125,female,एक दिन तुम ज़रूर इस बात की क़ाइल हो जाओगी कि मर्द औरत के लिए लाज़िमी है इस के बग़ैर वो ऐसी गाड़ी है जिस के पहिए न हों मेरी शादी को एक बरस हुआ है
इस_एक_बरस__male.wav,9.6835,male,इस एक बरस में मुझे जितनी मसर्रतें और राहतें मेरे ख़विंद ने पहुंचाई हैं मैं बयान नहीं कर सकती ख़ुदा की क़सम वो फ़रिश्ता है फ़रिश्ता मुझ पर जान छिड़कता है ”
इस_एक_बरस__female.wav,10.03175,female,इस एक बरस में मुझे जितनी मसर्रतें और राहतें मेरे ख़विंद ने पहुंचाई हैं मैं बयान नहीं कर सकती ख़ुदा की क़सम वो फ़रिश्ता है फ़रिश्ता मुझ पर जान छिड़कता है ”
सलमा_ने_ये_male.wav,15.651,male,सलमा ने ये सुन कर यूं महसूस किया कि जैसे उस के सर पर फ़रिश्तों के पर फड़फड़ा रहे हैं उस ने सोचना शुरू किया कि शायद मर्द औरत के लिए लाज़िमी ही हो लेकिन फ़ौरन बाद उस के दिमाग़ में ये ख़याल आया कि उस की अक़्ल ने उस का साथ नहीं दिया मर्द की ज़रूरत ही क्या है?
सलमा_ने_ये_female.wav,17.2648125,female,सलमा ने ये सुन कर यूं महसूस किया कि जैसे उस के सर पर फ़रिश्तों के पर फड़फड़ा रहे हैं उस ने सोचना शुरू किया कि शायद मर्द औरत के लिए लाज़िमी ही हो लेकिन फ़ौरन बाद उस के दिमाग़ में ये ख़याल आया कि उस की अक़्ल ने उस का साथ नहीं दिया मर्द की ज़रूरत ही क्या है?
क्या_औरत_इ_male.wav,3.019375,male,क्या औरत इस के बग़ैर ज़िंदा नहीं रह सकती।
क्या_औरत_इ_female.wav,3.1586875,female,क्या औरत इस के बग़ैर ज़िंदा नहीं रह सकती।
जैसा_कि_शा_male.wav,9.9505,male,जैसा कि शाहिदा ने उस को बताया था कि उस का शौहर बहुत प्यार करने वाला है बहुत नेक ख़सलत है लेकिन इस से ये साबित तो नहीं होता कि वो शाहिदा के लिए लाज़िमी था।
जैसा_कि_शा_female.wav,10.751625,female,जैसा कि शाहिदा ने उस को बताया था कि उस का शौहर बहुत प्यार करने वाला है बहुत नेक ख़सलत है लेकिन इस से ये साबित तो नहीं होता कि वो शाहिदा के लिए लाज़िमी था।
सलमा_हसीन__male.wav,23.6045625,male,सलमा हसीन थी उभरा उभरा जोबन भरे भरे हाथ पांव कुशादा पेशानी घुटनों तक लंबे काले बाल सतवां नाक और उस की फ़िनिंग पर एक तिल। जब वो अपनी सहेली से इजाज़त मांग कर ग़ुस्ल-ख़ाने में गई तो उस ने आईने में ख़ुद को बड़े ग़ौर से देखा और उसे बड़ी उलझन महसूस हुई जब उस ने सोचा कि आख़िर ये जिस्म ये हुस्न ये उभार किस लिए होते हैं क़ुदरत की सारी कारीगरी अकारत जा रही है।
सलमा_हसीन__female.wav,24.04575,female,सलमा हसीन थी उभरा उभरा जोबन भरे भरे हाथ पांव कुशादा पेशानी घुटनों तक लंबे काले बाल सतवां नाक और उस की फ़िनिंग पर एक तिल। जब वो अपनी सहेली से इजाज़त मांग कर ग़ुस्ल-ख़ाने में गई तो उस ने आईने में ख़ुद को बड़े ग़ौर से देखा और उसे बड़ी उलझन महसूस हुई जब उस ने सोचा कि आख़िर ये जिस्म ये हुस्न ये उभार किस लिए होते हैं क़ुदरत की सारी कारीगरी अकारत जा रही है।
“गंदुम_पैद_male.wav,8.9404375,male,“गंदुम पैदा होता है तो आदमी उस से अपना पेट पालते हैं उस की जवानी भी तो किसी खेत में उगी थी अगर उसे कोई खाएगा नहीं तो गल सड़ नहीं जाएगी? ”
“गंदुम_पैद_female.wav,9.6138125,female,“गंदुम पैदा होता है तो आदमी उस से अपना पेट पालते हैं उस की जवानी भी तो किसी खेत में उगी थी अगर उसे कोई खाएगा नहीं तो गल सड़ नहीं जाएगी? ”
वो_बहुत_दे_male.wav,7.1873125,male,वो बहुत देर तक ग़ुस्ल-ख़ाने में आईने के सामने सोचती रही उस के ज़ेहन में उस की सहेली की तमाम बातें गूंज रही थीं
वो_बहुत_दे_female.wav,7.3730625,female,वो बहुत देर तक ग़ुस्ल-ख़ाने में आईने के सामने सोचती रही उस के ज़ेहन में उस की सहेली की तमाम बातें गूंज रही थीं
मर्द_औरत_क_male.wav,2.5085,male,मर्द औरत के लिए बहुत ज़रूरी है!
मर्द_औरत_क_female.wav,2.520125,female,मर्द औरत के लिए बहुत ज़रूरी है!
उस_का_ख़ावि_male.wav,2.9845,male,उस का ख़ाविंद इस से बहुत प्यार करता है।
उस_का_ख़ावि_female.wav,3.309625,female,उस का ख़ाविंद इस से बहुत प्यार करता है।
वो_फ़रिश्त_male.wav,1.3939375,male,वो फ़रिश्ता है।
वो_फ़रिश्त_female.wav,1.463625,female,वो फ़रिश्ता है।
सलमा_ने_एक_male.wav,12.2725,male,सलमा ने एक लम्हे के लिए महसूस किया कि उस की शलवार और इस का दुपट्टा फ़रिश्तों के पर बन गए हैं वो घबरा गई और जल्दी फ़ारिग़ हो कर बाहर निकल आई बाहर बरामदे में मक्खियां भिनभिना रही थीं
सलमा_ने_एक_female.wav,13.027125,female,सलमा ने एक लम्हे के लिए महसूस किया कि उस की शलवार और इस का दुपट्टा फ़रिश्तों के पर बन गए हैं वो घबरा गई और जल्दी फ़ारिग़ हो कर बाहर निकल आई बाहर बरामदे में मक्खियां भिनभिना रही थीं
सलमा_को_ऐस_male.wav,4.6795625,male,सलमा को ऐसा लगा कि ये भी फ़रिश्ते हैं जो भेस बदल कर आए हैं।
सलमा_को_ऐस_female.wav,5.2600625,female,सलमा को ऐसा लगा कि ये भी फ़रिश्ते हैं जो भेस बदल कर आए हैं।
फिर_जब_उस__male.wav,13.45675,male,फिर जब उस की सहेली अपनी कोठी से मुल्हिक़ा बाग़ में उसे ले गई और वहां उस ने चंद तितलियां देखीं तो वो भी उसे फ़रिश्ते दिखाई दिए लेकिन उस ने कई मर्तबा सोचा कि ऐसे रंगीन और ऐसे नन्हे मुन्ने फ़रिश्ते कैसे हो सकते हैं।
फिर_जब_उस__female.wav,14.420375,female,फिर जब उस की सहेली अपनी कोठी से मुल्हिक़ा बाग़ में उसे ले गई और वहां उस ने चंद तितलियां देखीं तो वो भी उसे फ़रिश्ते दिखाई दिए लेकिन उस ने कई मर्तबा सोचा कि ऐसे रंगीन और ऐसे नन्हे मुन्ने फ़रिश्ते कैसे हो सकते हैं।
उसे_बहुत_द_male.wav,40.2068125,male,उसे बहुत देर तक फ़रिश्ते ही फ़रिश्ते दिखाई देते रहे जो उस के क़रीब आते उस से प्यार करते उस का मुँह चूमते उस के सीने पर हाथ फेरते जिस से उस को बड़ी राहत मिलती लेकिन इन फ़रिश्तों के हाथ बड़ी तनदही से एक तरफ़ झटक देती और उन से कहती: “जाओ चले जाओ यहां से तुम्हारा घर तो आसमान पर है यहां क्या करने आए हो?” वो फ़रिश्ते उस से कहते “हम फ़रिश्ते नहीं हज़रत-ए-आदम की औलाद हैं वही बुज़ुर्ग जो जन्नत से निकाले गए थे पर हम तुम्हें फिर जन्नत में पहुंचा देने का वाअदा करते हैं चलो हमारे साथ वहां दूध की नहरें बहती हैं और शहद की भी” सलमा ने यूं महसूस किया कि उस के सीने में से दूध के नन्हे मुन्ने क़तरे निकलने शुरू हो गए हैं और उस के होंट मिठास में लिपटे हुए हैं।
उसे_बहुत_द_female.wav,41.1124375,female,उसे बहुत देर तक फ़रिश्ते ही फ़रिश्ते दिखाई देते रहे जो उस के क़रीब आते उस से प्यार करते उस का मुँह चूमते उस के सीने पर हाथ फेरते जिस से उस को बड़ी राहत मिलती लेकिन इन फ़रिश्तों के हाथ बड़ी तनदही से एक तरफ़ झटक देती और उन से कहती: “जाओ चले जाओ यहां से तुम्हारा घर तो आसमान पर है यहां क्या करने आए हो?” वो फ़रिश्ते उस से कहते “हम फ़रिश्ते नहीं हज़रत-ए-आदम की औलाद हैं वही बुज़ुर्ग जो जन्नत से निकाले गए थे पर हम तुम्हें फिर जन्नत में पहुंचा देने का वाअदा करते हैं चलो हमारे साथ वहां दूध की नहरें बहती हैं और शहद की भी” सलमा ने यूं महसूस किया कि उस के सीने में से दूध के नन्हे मुन्ने क़तरे निकलने शुरू हो गए हैं और उस के होंट मिठास में लिपटे हुए हैं।
शाहिदा_उस__male.wav,11.5410625,male,शाहिदा उस से बार बार अपने ख़ाविंद की तारीफ़ करती असल में उस का मुद्दा ये था कि इस के भाई के साथ सलमा का रिश्ता क़ायम कर दे मगर घर पर ये पहली मुलाक़ात थी इस लिए वो खुल के बात न कर सकी।
शाहिदा_उस__female.wav,12.0403125,female,शाहिदा उस से बार बार अपने ख़ाविंद की तारीफ़ करती असल में उस का मुद्दा ये था कि इस के भाई के साथ सलमा का रिश्ता क़ायम कर दे मगर घर पर ये पहली मुलाक़ात थी इस लिए वो खुल के बात न कर सकी।
बहरहाल_उस__male.wav,10.461375,male,बहरहाल उस ने इशारों किनायों में सलमा पर ये वाज़ेह कर दिया कि उस का ख़ाविंद जो बहुत शरीफ़ और मुहब्बत करने वाला आदमी है उस का भाई उस से भी कहीं ज़्यादा शरीफ़-उल-नफ़स है।
बहरहाल_उस__female.wav,11.007,female,बहरहाल उस ने इशारों किनायों में सलमा पर ये वाज़ेह कर दिया कि उस का ख़ाविंद जो बहुत शरीफ़ और मुहब्बत करने वाला आदमी है उस का भाई उस से भी कहीं ज़्यादा शरीफ़-उल-नफ़स है।
सलमा_ने_ये_male.wav,6.1191875,male,सलमा ने ये इशारा न समझा इस लिए कि वो बहुत सादा लौह थी उस ने सिर्फ़ इतना कह दिया
सलमा_ने_ये_female.wav,6.7345625,female,सलमा ने ये इशारा न समझा इस लिए कि वो बहुत सादा लौह थी उस ने सिर्फ़ इतना कह दिया
“आजकल_के_ज़_male.wav,3.6463125,male,“आजकल के ज़माने में शरीफ़ आदमियों का मिलना मुहाल है
“आजकल_के_ज़_female.wav,3.6114375,female,“आजकल के ज़माने में शरीफ़ आदमियों का मिलना मुहाल है
तुम_ख़ुश-क_male.wav,5.4458125,male,तुम ख़ुश-क़िस्मत हो कि तुम्हें ऐसा ख़ान-दान मिल गया जहां हर आदमी नेक और शरीफ़ है ”
तुम_ख़ुश-क_female.wav,5.608375,female,तुम ख़ुश-क़िस्मत हो कि तुम्हें ऐसा ख़ान-दान मिल गया जहां हर आदमी नेक और शरीफ़ है ”
“_अफ़सोस_है_male.wav,7.7098125,male,“ अफ़सोस है कि इस वक़्त मेरे ख़ाविंद घर में मौजूद नहीं वर्ना मैं तुम से उन्हें ज़रूर मिलाती ” “कभी फिर सही। क्या काम करते हैं ”
“_अफ़सोस_है_female.wav,7.7794375,female,“ अफ़सोस है कि इस वक़्त मेरे ख़ाविंद घर में मौजूद नहीं वर्ना मैं तुम से उन्हें ज़रूर मिलाती ” “कभी फिर सही। क्या काम करते हैं ”
“हाय_उन्हे_male.wav,9.0565625,male,“हाय उन्हें क्या काम करने की ज़रूरत है लाखों रुपय की जायदाद है मकानों और दुकानों से किराया ही हर महीने दो हज़ार के क़रीब वसूल हो जाता है
“हाय_उन्हे_female.wav,9.5441875,female,“हाय उन्हें क्या काम करने की ज़रूरत है लाखों रुपय की जायदाद है मकानों और दुकानों से किराया ही हर महीने दो हज़ार के क़रीब वसूल हो जाता है
इस_के_इलाव_male.wav,7.91875,male,इस के इलावा माशा अल्लाह ज़मीनें हैं वहां की आमदन अलग है अनाज की कोई दिक्कत नहीं मनों गंदुम घर में पड़ा रहता है
इस_के_इलाव_female.wav,8.627,female,इस के इलावा माशा अल्लाह ज़मीनें हैं वहां की आमदन अलग है अनाज की कोई दिक्कत नहीं मनों गंदुम घर में पड़ा रहता है
चावल_भी_हर_male.wav,4.2848125,male,चावल भी हर क़िस्म की तरकारी भी हर वक़्त मयस्सर हो सकती है
चावल_भी_हर_female.wav,4.470625,female,चावल भी हर क़िस्म की तरकारी भी हर वक़्त मयस्सर हो सकती है
अल्लाह_का__male.wav,18.3909375,male,अल्लाह का बड़ा फ़ज़ल-ओ-करम है इन का छोटा भाई जो आजकल लंदन में है ज़राअत के मुताअल्लिक़ जाने क्या सीख रहा है एक महीने तक वापस आ रहा है वो अपने बड़े भाई के मुक़ाबले में ज़्यादा ख़ूबसूरत है तुम उसे देखोगी तो ” सलमा ने घबराते हुए लहजे में कहा “हाँ हाँ जब वो आयेंगे तो उन से मिलने का इत्तिफ़ाक़ हो जाएगा ”
अल्लाह_का__female.wav,19.5055,female,अल्लाह का बड़ा फ़ज़ल-ओ-करम है इन का छोटा भाई जो आजकल लंदन में है ज़राअत के मुताअल्लिक़ जाने क्या सीख रहा है एक महीने तक वापस आ रहा है वो अपने बड़े भाई के मुक़ाबले में ज़्यादा ख़ूबसूरत है तुम उसे देखोगी तो ” सलमा ने घबराते हुए लहजे में कहा “हाँ हाँ जब वो आयेंगे तो उन से मिलने का इत्तिफ़ाक़ हो जाएगा ”
शाहिदा_ने__male.wav,2.9845,male,शाहिदा ने कहा “बड़ा शरीफ़ लड़का है
शाहिदा_ने__female.wav,3.1586875,female,शाहिदा ने कहा “बड़ा शरीफ़ लड़का है
बिलकुल_अपन_male.wav,3.69275,male,बिलकुल अपने बड़े भाई की मानिंद” “जी हाँ ज़रूर होगा
बिलकुल_अपन_female.wav,3.971375,female,बिलकुल अपने बड़े भाई की मानिंद” “जी हाँ ज़रूर होगा
आख़िर_शरीफ_male.wav,2.8684375,male,आख़िर शरीफ़ ख़ान-दान से तअल्लुक़ है ”
आख़िर_शरीफ_female.wav,2.9845,female,आख़िर शरीफ़ ख़ान-दान से तअल्लुक़ है ”
“वो_बस_आने_male.wav,6.270125,male,“वो बस आने ही वाला है तुम मुझे अपनी एक तस्वीर दे दो” “क्या करोगी ” “बस शहद लगा के चाटा करूंगी ”
“वो_बस_आने_female.wav,6.75775,female,“वो बस आने ही वाला है तुम मुझे अपनी एक तस्वीर दे दो” “क्या करोगी ” “बस शहद लगा के चाटा करूंगी ”
ये_कह_कर_श_male.wav,5.6431875,male,ये कह कर शाहिदा ने सलमा का मुँह चूम लिया और फिर अपने ख़ाविंद की तारीफ़ें शुरू कर दीं।
ये_कह_कर_श_female.wav,5.9450625,female,ये कह कर शाहिदा ने सलमा का मुँह चूम लिया और फिर अपने ख़ाविंद की तारीफ़ें शुरू कर दीं।
सलमा_तंग_आ_male.wav,8.9636875,male,सलमा तंग आ गई उस ने थोड़ी देर के बाद कोई बहाना बना कर रुख़स्त चाही और बस स्टैंड पर पहुंच गई जहां उसे ए रूट की बस पकड़ना थी।
सलमा_तंग_आ_female.wav,9.7415,female,सलमा तंग आ गई उस ने थोड़ी देर के बाद कोई बहाना बना कर रुख़स्त चाही और बस स्टैंड पर पहुंच गई जहां उसे ए रूट की बस पकड़ना थी।
वो_जब_वहां_male.wav,4.9930625,male,वो जब वहां पहुंची तो एक मर्द ने उसे बहुत बुरी निगाहों से घूरना शुरू कर दिया।
वो_जब_वहां_female.wav,5.2600625,female,वो जब वहां पहुंची तो एक मर्द ने उसे बहुत बुरी निगाहों से घूरना शुरू कर दिया।
वो_परेशान__male.wav,5.7709375,male,वो परेशान हो गई जाड़ों के दिन थे मगर उस ने कई मर्तबा अपनी पेशानी से पसीना पोंछा।
वो_परेशान__female.wav,6.1424375,female,वो परेशान हो गई जाड़ों के दिन थे मगर उस ने कई मर्तबा अपनी पेशानी से पसीना पोंछा।
स्टैंड_पर__male.wav,6.7925625,male,स्टैंड पर एक बस आई उस ने उस का नंबर न देखा और जब चंद मुसाफ़िर उतरे तो वो फ़ौरन उस में सवार हो गई।
स्टैंड_पर__female.wav,7.1873125,female,स्टैंड पर एक बस आई उस ने उस का नंबर न देखा और जब चंद मुसाफ़िर उतरे तो वो फ़ौरन उस में सवार हो गई।
वो_आदमी_भी_male.wav,4.74925,male,वो आदमी भी उस बस में दाख़िल हो गया उस की परेशानी और ज़्यादा बढ़ गई।
वो_आदमी_भी_female.wav,4.726,female,वो आदमी भी उस बस में दाख़िल हो गया उस की परेशानी और ज़्यादा बढ़ गई।
इत्तिफ़ाक़__male.wav,10.8560625,male,इत्तिफ़ाक़ ऐसा हुआ कि बस के इंजन में कोई ख़राबी पैदा हो गई जिस के बाइस उसे रुकना पड़ा सब मुसाफ़िरों से कह दिया गया कि वो उतर जाएं क्योंकि काफ़ी देर तक ये बस नहीं चल सकेगी।
इत्तिफ़ाक़__female.wav,11.5526875,female,इत्तिफ़ाक़ ऐसा हुआ कि बस के इंजन में कोई ख़राबी पैदा हो गई जिस के बाइस उसे रुकना पड़ा सब मुसाफ़िरों से कह दिया गया कि वो उतर जाएं क्योंकि काफ़ी देर तक ये बस नहीं चल सकेगी।
सलमा_नीचे__male.wav,13.131625,male,सलमा नीचे उतरी तो वो आदमी जो उसे बहुत बुरी तरह घूर रहा था वो भी उस के साथ बाहर निकला सड़क पर एक कार जा रही थी उस ने उस के ड्राईवर को आवाज़ दी “ इमाम दीन ” इमाम दीन ने मोटर एक दम रोक ली।
सलमा_नीचे__female.wav,14.014,female,सलमा नीचे उतरी तो वो आदमी जो उसे बहुत बुरी तरह घूर रहा था वो भी उस के साथ बाहर निकला सड़क पर एक कार जा रही थी उस ने उस के ड्राईवर को आवाज़ दी “ इमाम दीन ” इमाम दीन ने मोटर एक दम रोक ली।
उस_आदमी_ने_male.wav,5.1555625,male,उस आदमी ने सलमा का हाथ पकड़ा और उस से कहा: “चलिए ये मेरी कार है।
उस_आदमी_ने_female.wav,5.318125,female,उस आदमी ने सलमा का हाथ पकड़ा और उस से कहा: “चलिए ये मेरी कार है।
जहां_भी_आप_male.wav,2.404,male,जहां भी आप जाना चाहती हैं
जहां_भी_आप_female.wav,2.438875,female,जहां भी आप जाना चाहती हैं
आप_को_छोड़_male.wav,7.616875,male,आप को छोड़ आऊँगा ” सलमा इनकार न कर सकी मोटर में बैठ गई उस को मॉडल टाउन जाना था मगर वो उसे कहीं और ले गया और!
आप_को_छोड़_female.wav,8.0465,female,आप को छोड़ आऊँगा ” सलमा इनकार न कर सकी मोटर में बैठ गई उस को मॉडल टाउन जाना था मगर वो उसे कहीं और ले गया और!
सलमा_ने_मह_male.wav,12.3189375,male,सलमा ने महसूस किया कि मर्द वाक़ई औरत के लिए लाज़िम होता है उस ने अपनी ज़िंदगी का बेहतरीन दिन गुज़ारा गो उस ने पहले बहुत हील-ओ-हुज्जत और एहतिजाज किया मगर उस आदमी ने उसे राम कर ही लिया।
सलमा_ने_मह_female.wav,13.2825625,female,सलमा ने महसूस किया कि मर्द वाक़ई औरत के लिए लाज़िम होता है उस ने अपनी ज़िंदगी का बेहतरीन दिन गुज़ारा गो उस ने पहले बहुत हील-ओ-हुज्जत और एहतिजाज किया मगर उस आदमी ने उसे राम कर ही लिया।
तीन_चार_घं_male.wav,10.461375,male,तीन चार घंटों के बाद जब सलमा ने उस शख़्स का बिटवा खोल कर यूंही देखा तो उस में एक तरफ़ शाहिदा का फ़ोटो था उस ने हिचकिचाहट के साथ पूछा: “ये ये औरत कौन है? ”
तीन_चार_घं_female.wav,10.44975,female,तीन चार घंटों के बाद जब सलमा ने उस शख़्स का बिटवा खोल कर यूंही देखा तो उस में एक तरफ़ शाहिदा का फ़ोटो था उस ने हिचकिचाहट के साथ पूछा: “ये ये औरत कौन है? ”
उस_शख़्स_न_male.wav,10.1834375,male,उस शख़्स ने जवाब दिया: “मेरी बीवी” सलमा के हलक़ से चीख़ निकलते निकलते रह गई “ आप की बीवी?” शाहिदा का ख़ाविंद मुस्कुराया किया “मर्दों की बीवियां नहीं होतीं?
उस_शख़्स_न_female.wav,10.4505,female,उस शख़्स ने जवाब दिया: “मेरी बीवी” सलमा के हलक़ से चीख़ निकलते निकलते रह गई “ आप की बीवी?” शाहिदा का ख़ाविंद मुस्कुराया किया “मर्दों की बीवियां नहीं होतीं?
उस_अमराई_म_male.wav,5.1904375,male,उस अमराई में सावन के लगते ही झूला पड़ जाता और विजयादशमी तक पड़ा रहता।
उस_अमराई_म_female.wav,5.62,female,उस अमराई में सावन के लगते ही झूला पड़ जाता और विजयादशमी तक पड़ा रहता।
शाम-सुबह_त_male.wav,6.084375,male,शाम-सुबह तो बालक-बालिकाएँ और रात में अधिकतर युवतियाँ उस झूले की शोभा बढ़ातीं।
शाम-सुबह_त_female.wav,6.107625,female,शाम-सुबह तो बालक-बालिकाएँ और रात में अधिकतर युवतियाँ उस झूले की शोभा बढ़ातीं।
यह_उन_दिनो_male.wav,5.7360625,male,यह उन दिनों की बात है जब सत्याग्रह आन्दोलन अपने पूर्ण विकास पर था।
यह_उन_दिनो_female.wav,5.9450625,female,यह उन दिनों की बात है जब सत्याग्रह आन्दोलन अपने पूर्ण विकास पर था।
सारे_भारतव_male.wav,3.1354375,male,सारे भारतवर्ष में समराग्नि धधक रही थी।
सारे_भारतव_female.wav,2.9845,female,सारे भारतवर्ष में समराग्नि धधक रही थी।
दमन_का_चक्_male.wav,3.2399375,male,दमन का चक्र अपने पूर्ण वेग से चल रहा था।
दमन_का_चक्_female.wav,3.4025,female,दमन का चक्र अपने पूर्ण वेग से चल रहा था।
अखबारों_मे_male.wav,6.9899375,male,"अखबारों में लाठी- चार्ज, गोली-काण्ड, गिरफ्तारी और सजा की धूम के अतिरिक्त और कुछ रहता ही न था।"
अखबारों_मे_female.wav,7.640125,female,"अखबारों में लाठी- चार्ज, गोली-काण्ड, गिरफ्तारी और सजा की धूम के अतिरिक्त और कुछ रहता ही न था।"
इस_गांव_मे_male.wav,3.5534375,male,इस गांव में भी सरकार के दमन का चक्र चल चुका था।
इस_गांव_मे_female.wav,3.599875,female,इस गांव में भी सरकार के दमन का चक्र चल चुका था।
कांग्रेस_क_male.wav,4.7724375,male,कांग्रेस के सभापति और मंत्री पकड़ कर जेल में बन्द कर दिए गए थे।
कांग्रेस_क_female.wav,5.1904375,female,कांग्रेस के सभापति और मंत्री पकड़ कर जेल में बन्द कर दिए गए थे।
इस_दिन_राख_male.wav,1.5216875,male,इस दिन राखी थी।
इस_दिन_राख_female.wav,1.5796875,female,इस दिन राखी थी।
बहनें_अपने_male.wav,4.4241875,male,बहनें अपने भाईयों को सदा इस अमराई में ही राखी बांधा करती थीं।
बहनें_अपने_female.wav,4.737625,female,बहनें अपने भाईयों को सदा इस अमराई में ही राखी बांधा करती थीं।
यहाँ_सब_लो_male.wav,3.8436875,male,यहाँ सब लोग एकत्रित होकर त्योहार मनाया करते थे।
यहाँ_सब_लो_female.wav,4.0061875,female,यहाँ सब लोग एकत्रित होकर त्योहार मनाया करते थे।
बहने_भाईयो_male.wav,12.2376875,male,"बहने भाईयों को पहिले कुछ खिलातीं, माला पहिनातीं, हाथ में नारियल देतीं और तिलक लगा कर हाथ में राखी बांधते हुए कहतीं,"" भाई इस राखी की लाज रखना लड़ाई के मैदान में कभी पीठ न दिखाना।"
बहने_भाईयो_female.wav,12.446625,female,"बहने भाईयों को पहिले कुछ खिलातीं, माला पहिनातीं, हाथ में नारियल देतीं और तिलक लगा कर हाथ में राखी बांधते हुए कहतीं,"" भाई इस राखी की लाज रखना लड़ाई के मैदान में कभी पीठ न दिखाना।"
एक_तरफ़_तो__male.wav,3.3560625,male,एक तरफ़ तो राखी का चित्ताकर्षक दृश्य था।
एक_तरफ़_तो__female.wav,3.576625,female,एक तरफ़ तो राखी का चित्ताकर्षक दृश्य था।
दूसरी_ओर_छ_male.wav,4.8653125,male,दूसरी ओर छोटे छोटे बच्चे और बच्चियाँ झूले पर झूल रहे थे।
दूसरी_ओर_छ_female.wav,4.8885625,female,दूसरी ओर छोटे छोटे बच्चे और बच्चियाँ झूले पर झूल रहे थे।
इनके_सुकुम_male.wav,5.5155,male,इनके सुकुमार हृदयों में भी देश-प्रेम के नन्‍हें नन्‍हें पौधे प्रस्फुटित हो रहे थे।
इनके_सुकुम_female.wav,5.898625,female,इनके सुकुमार हृदयों में भी देश-प्रेम के नन्‍हें नन्‍हें पौधे प्रस्फुटित हो रहे थे।
बहादुरी_के_male.wav,5.817375,male,बहादुरी के साथ देश के हित के लिए फ़ांसी से लटक जाने में वे भी शायद गौरव समझते थे।
बहादुरी_के_female.wav,6.2469375,female,बहादुरी के साथ देश के हित के लिए फ़ांसी से लटक जाने में वे भी शायद गौरव समझते थे।
पहिले_तो_ल_male.wav,2.787125,male,पहिले तो लड़कियाँ कजली गा रहीं थी।
पहिले_तो_ल_female.wav,3.1586875,female,पहिले तो लड़कियाँ कजली गा रहीं थी।
एकाएक_एक_छ_male.wav,10.0085625,male,"एकाएक एक छोटा बालक गा उठा-"" झंडा ऊंचा रहे हमारा"" फिर क्या था सब बच्चे कजली-बजली तो गए भूल, और लगे चिल्लाने, “झंडा ऊंचा रहे हमारा”"
एकाएक_एक_छ_female.wav,10.4149375,female,"एकाएक एक छोटा बालक गा उठा-"" झंडा ऊंचा रहे हमारा"" फिर क्या था सब बच्चे कजली-बजली तो गए भूल, और लगे चिल्लाने, “झंडा ऊंचा रहे हमारा”"
इसकी_खबर_ठ_male.wav,2.8335625,male,इसकी खबर ठाकुर साहब के पास पहुँची।
इसकी_खबर_ठ_female.wav,2.810375,female,इसकी खबर ठाकुर साहब के पास पहुँची।
अमराई_उन्ह_male.wav,1.8815625,male,अमराई उन्हीं की थी।
अमराई_उन्ह_female.wav,1.9976875,female,अमराई उन्हीं की थी।
अभी_तीन_ही_male.wav,3.495375,male,अभी तीन ही महीने पहिले वे राय साहेब हुए थे।
अभी_तीन_ही_female.wav,3.5534375,female,अभी तीन ही महीने पहिले वे राय साहेब हुए थे।
आनरेरी_मजि_male.wav,4.6099375,male,"आनरेरी मजिस्ट्रेट वो थे ही, और थे सरकार के बड़े भारी खैरख्वाह।"
आनरेरी_मजि_female.wav,4.528625,female,"आनरेरी मजिस्ट्रेट वो थे ही, और थे सरकार के बड़े भारी खैरख्वाह।"
जब_उन्होंन_male.wav,8.91725,male,"जब उन्होंने सुना कि अमराई तो असहयोगियों का अड्डा बन गई है, प्रायः इस प्रकार वहाँ रोज़ ही होता है तो वे बढ़े घबराए, फौरन घोड़ा ."
जब_उन्होंन_female.wav,8.9985,female,"जब उन्होंने सुना कि अमराई तो असहयोगियों का अड्डा बन गई है, प्रायः इस प्रकार वहाँ रोज़ ही होता है तो वे बढ़े घबराए, फौरन घोड़ा ."
कसवा_कर_अम_male.wav,2.5433125,male,कसवा कर अमराई की ओर चल पड़े।
कसवा_कर_अम_female.wav,2.6826875,female,कसवा कर अमराई की ओर चल पड़े।
किन्तु_उनक_male.wav,4.5054375,male,किन्तु उनके पहुँचने के पहिले ही वहाँ पुलिस भी पहुँच चुकी थी।
किन्तु_उनक_female.wav,4.551875,female,किन्तु उनके पहुँचने के पहिले ही वहाँ पुलिस भी पहुँच चुकी थी।
ठाकुर_साहब_male.wav,4.9814375,male,ठाकुर साहब को देखते ही दरोगा नियामत अली ने बिगड़ कर कहा--ठाकुर साहब!
ठाकुर_साहब_female.wav,5.1555625,female,ठाकुर साहब को देखते ही दरोगा नियामत अली ने बिगड़ कर कहा--ठाकुर साहब!
